$Date,$Time,YXC-401B,YXI-401B,YXI-402B,YXI-403B,YXI-404B
02/15/16,17:59:00,1700,1840.94,594.7777,5556.875,28888.19
02/15/16,18:00:00,1700,1841.048,595.6102,5578.491,28957.8
02/15/16,18:01:00,1700,1841.237,591.3843,5514.092,28615.72
02/15/16,18:02:00,1700,1841.222,596.4827,5598.575,29080.34
02/15/16,18:03:00,1700,1842.3,590.2667,5522.286,28616.07
02/15/16,18:04:00,1700,1840.772,590.6945,5517.557,28661.16
02/15/16,18:05:00,1700,1841.517,593.8919,5591.761,29037.67
02/15/16,18:06:00,1700,1840.763,590.8284,5554.3,28851.15
02/15/16,18:07:00,1700,1840.963,583.4302,5448.635,28302.93
02/15/16,18:08:00,1700,1841.028,587.0143,5507.671,28602.69
02/15/16,18:09:00,1700,1840.964,595.4768,5562.654,28885.62
02/15/16,18:10:00,1700,1840.957,595.2063,5576.057,28979.18
02/15/16,18:11:00,1700,1840.306,595.6831,5572.373,29006.95
02/15/16,18:12:00,1700,1840.827,594.138,5555.767,28851.48
02/15/16,18:13:00,1700,1841.26,585.0845,5478.874,28457.65
02/15/16,18:14:00,1700,1840.963,583.8846,5462.309,28368.22
02/15/16,18:15:00,1700,1840.471,592.1594,5528.264,28710.84
02/15/16,18:16:00,1700,1840.771,594.3105,5561.235,28889.84
02/15/16,18:17:00,1700,1841,595.5364,5561.205,28878.74
02/15/16,18:18:00,1700,1841.538,588.473,5506.398,28592.61
02/15/16,18:19:00,1700,1841.829,592.0746,5550.063,28816.6
02/15/16,18:20:00,1700,1841.817,585.0045,5460.415,28346.09
02/15/16,18:21:00,1700,1841.242,587.0897,5483.669,28481.42
02/15/16,18:22:00,1700,1841.538,592.8502,5553.122,28861.98
02/15/16,18:23:00,1700,1840.951,591.0801,5554.329,28851.03
02/15/16,18:24:00,1700,1840.765,578.4439,5398.014,28043.78
02/15/16,18:25:00,1700,1840.288,590.3961,5518.286,28670.77
02/15/16,18:26:00,1700,1841.261,592.7212,5553.524,28777.54
02/15/16,18:27:00,1700,1840.759,592.0751,5548.807,28820.27
02/15/16,18:28:00,1700,1840.963,591.9906,5541.143,28754.96
02/15/16,18:29:00,1700,1840.763,584.528,5465.766,28396.05
02/15/16,18:30:00,1700,1841.828,589.3682,5526.666,28648.45
02/15/16,18:31:00,1700,1840.606,592.0743,5552.179,28846.77
02/15/16,18:32:00,1700,1841.271,595.8298,5569.059,28919.52
02/15/16,18:33:00,1700,1841.552,586.5474,5481.512,28458.07
02/15/16,18:34:00,1700,1840.978,591.086,5553.494,28762.18
02/15/16,18:35:00,1700,1840.781,588.4067,5499.641,28569.36
02/15/16,18:36:00,1700,1841.538,585.7734,5471.817,28429.89
02/15/16,18:37:00,1700,1840.613,586.1993,5485.717,28502.42
02/15/16,18:38:00,1700,1841.262,594.9176,5562.587,28913.15
02/15/16,18:39:00,1700,1840.814,599.2925,5609.746,29144.6
02/15/16,18:40:00,1700,1841.548,589.9308,5513.438,28590.41
02/15/16,18:41:00,1700,1840.025,587.2256,5489.27,28519.9
02/15/16,18:42:00,1700,1840.943,580.4877,5412.431,28110.57
02/15/16,18:43:00,1700,1840.285,585.3485,5478.941,28468.8
02/15/16,18:44:00,1700,1841.521,594.9102,5566.9,28907.01
02/15/16,18:45:00,1700,1841.048,593.517,5568.285,28920.06
02/15/16,18:46:00,1700,1841.25,592.853,5563.898,28896.45
02/15/16,18:47:00,1700,1840.584,586.5455,5474.564,28436.48
02/15/16,18:48:00,1700,1841.551,595.6875,5590.47,29031.63
02/15/16,18:49:00,1700,1840.333,595.1307,5590.511,29042.21
02/15/16,18:50:00,1700,1842.016,595.9006,5588.755,29007.7
02/15/16,18:51:00,1700,1840.577,591.5984,5542.391,28810.11
02/15/16,18:52:00,1700,1840.953,591.2615,5529.541,28701.02
02/15/16,18:53:00,1700,1841.242,596.2415,5586.099,29007.76
02/15/16,18:54:00,1700,1841.521,598.3889,5629.808,29227.68
02/15/16,18:55:00,1700,1841.532,583.4124,5447.668,28284.99
02/15/16,18:56:00,1700,1841.24,583.6252,5453.256,28323.26
02/15/16,18:57:00,1700,1841.27,591.1833,5530.815,28717.13
02/15/16,18:58:00,1700,1841.253,592.6298,5547.975,28821.3
02/15/16,18:59:00,1700,1841.546,591.0858,5527.783,28692.89
02/15/16,19:00:00,1700,1841.809,573.4774,5353.121,27793.43
02/15/16,19:01:00,1700,1840.778,593.4492,5537.635,28767.85
02/15/16,19:02:00,1700,1840.983,594.5659,5567.729,28901.81
02/15/16,19:03:00,1700,1841.826,590.6052,5532.992,28720.62
02/15/16,19:04:00,1700,1841.53,592.286,5528.72,28703.77
02/15/16,19:05:00,1700,1840.935,589.4866,5505.758,28602.78
02/15/16,19:06:00,1700,1841.244,556.0549,5186.737,26937.47
02/15/16,19:07:00,1700,1841.544,601.6443,5653.833,29352.23
02/15/16,19:08:00,1700,1841.515,597.188,5595.128,29071.89
02/15/16,19:09:00,1700,1840.573,588.6046,5503.804,28592.16
02/15/16,19:10:00,1700,1841.231,589.9223,5527.785,28699.47
02/15/16,19:11:00,1700,1840.287,590.9523,5530.871,28739.99
02/15/16,19:12:00,1700,1841.536,593.6682,5542.377,28771.78
02/15/16,19:13:00,1700,1840.762,593.4481,5547.949,28821.2
02/15/16,19:14:00,1700,1840.095,590.2422,5518.409,28667.28
02/15/16,19:15:00,1700,1841.512,594.5623,5571.48,28924.27
02/15/16,19:16:00,1700,1841.231,576.424,5372.302,27900.93
02/15/16,19:17:00,1700,1840.571,583.9506,5451.166,28323.61
02/15/16,19:18:00,1700,1840.774,592.7213,5558.232,28879.01
02/15/16,19:19:00,1700,1841.542,592.6096,5556.937,28850.71
02/15/16,19:20:00,1700,1840.974,588.1091,5500.415,28564.6
02/15/16,19:21:00,1700,1840.772,589.5782,5532.076,28739.81
02/15/16,19:22:00,1700,1840.566,586.9415,5477.407,28451.28
02/15/16,19:23:00,1700,1840.954,584.9935,5471.16,28413.24
02/15/16,19:24:00,1700,1841.548,588.9353,5513.886,28661.83
02/15/16,19:25:00,1700,1841.255,577.1108,5392.466,28019.08
02/15/16,19:26:00,1700,1840.765,600.7476,5639.2,29296.14
02/15/16,19:27:00,1700,1840.51,590.5966,5554.275,28862.2
02/15/16,19:28:00,1700,1840.284,593.8643,5545.353,28799.2
02/15/16,19:29:00,1700,1840.957,587.7756,5473.18,28507.58
02/15/16,19:30:00,1700,1841.224,593.3145,5564.978,28913.02
02/15/16,19:31:00,1700,1840.951,592.624,5541.098,28771.7
02/15/16,19:32:00,1700,1840.984,578.0927,5395.012,28019.95
02/15/16,19:33:00,1700,1842.286,592.9688,5566.822,28927.59
02/15/16,19:34:00,1700,1840.599,597.4733,5588.646,29017.84
02/15/16,19:35:00,1700,1841.987,595.7646,5566.776,28895.93
02/15/16,19:36:00,1700,1841.717,594.4146,5570.174,28923.72
02/15/16,19:37:00,1700,1841.808,588.9286,5506.373,28581.87
02/15/16,19:38:00,1700,1840.953,591.2541,5556.905,28861.73
02/15/16,19:39:00,1700,1841.239,594.7748,5574.772,28947.86
02/15/16,19:40:00,1700,1840.59,597.2245,5610.976,29127.09
02/15/16,19:41:00,1700,1840.96,585.0829,5474.002,28429.88
02/15/16,19:42:00,1700,1841.652,586.6503,5480.107,28444.31
02/15/16,19:43:00,1700,1841.524,592.6219,5546.511,28812.06
02/15/16,19:44:00,1700,1841.234,596.1627,5591.637,29031.46
02/15/16,19:45:00,1700,1841.221,595.8879,5568.128,28906.44
02/15/16,19:46:00,1700,1840.946,592.9718,5548.788,28816.49
02/15/16,19:47:00,1700,1840.946,597.1771,5584.044,29006.21
02/15/16,19:48:00,1700,1840.941,594.5588,5565.87,28902.48
02/15/16,19:49:00,1700,1840.958,592.2793,5538.722,28790.21
02/15/16,19:50:00,1700,1841.984,571.1601,5329.361,27663.33
02/15/16,19:51:00,1700,1840.264,587.8973,5488.013,28515.17
02/15/16,19:52:00,1700,1840.756,592.1414,5537.42,28782.26
02/15/16,19:53:00,1700,1840.755,597.0472,5598.398,29075.67
02/15/16,19:54:00,1700,1840.944,595.1204,5580.735,28991.99
02/15/16,19:55:00,1700,1841.511,589.5636,5523.828,28687.77
02/15/16,19:56:00,1700,1841.789,590.8156,5530.683,28739.29
02/15/16,19:57:00,1700,1841.233,583.4876,5447.799,28289.21
02/15/16,19:58:00,1700,1840.549,577.9232,5397.925,28046.61
02/15/16,19:59:00,1700,1840.516,589.6993,5536.643,28760.69
02/15/16,20:00:00,1700,1839.979,600.6526,5648.176,29279.72
02/15/16,20:01:00,1700,1841.204,590.5926,5526.383,28687.93
02/15/16,20:02:00,1700,1841.49,592.7664,5550.058,28816.51
02/15/16,20:03:00,1700,1840.288,596.4501,5599.383,29071.47
02/15/16,20:04:00,1700,1840.968,567.3414,5283.582,27409.17
02/15/16,20:05:00,1700,1841.8,581.6927,5436.516,28226.74
02/15/16,20:06:00,1700,1840.553,586.994,5475.924,28444.54
02/15/16,20:07:00,1700,1841.237,591.9788,5551.224,28832.17
02/15/16,20:08:00,1700,1841.98,586.7852,5490.423,28515.08
02/15/16,20:09:00,1700,1840.589,590.041,5521.519,28675.02
02/15/16,20:10:00,1700,1841.241,591.9832,5516.329,28654.04
02/15/16,20:11:00,1700,1840.757,591.1599,5538.497,28771.82
02/15/16,20:12:00,1700,1840.957,593.095,5556.793,28846.83
02/15/16,20:13:00,1700,1841.538,587.3566,5472.083,28413.98
02/15/16,20:14:00,1700,1840.767,596.6633,5590.451,29037.21
02/15/16,20:15:00,1700,1840.573,568.5458,5298.14,27530.48
02/15/16,20:16:00,1700,1840.564,571.1541,5311.454,27578.59
02/15/16,20:17:00,1700,1840.763,595.5269,5574.598,28938.3
02/15/16,20:18:00,1700,1841.236,593.5212,5559.894,28872.17
02/15/16,20:19:00,1700,1841.26,587.7738,5518.414,28577.15
02/15/16,20:20:00,1700,1840.932,579.797,5419.291,28149.5
02/15/16,20:21:00,1700,1841.681,589.4712,5518.265,28660.36
02/15/16,20:22:00,1700,1841.225,587.6439,5499.436,28550.95
02/15/16,20:23:00,1700,1841.516,588.6591,5507.558,28475.82
02/15/16,20:24:00,1700,1840.272,590.8212,5526.188,28720.76
02/15/16,20:25:00,1700,1841.812,582.9803,5457.555,28351.23
02/15/16,20:26:00,1700,1841.523,573.041,5350.831,27793.5
02/15/16,20:27:00,1700,1841.532,591.8556,5517.364,28667.65
02/15/16,20:28:00,1700,1841.907,592.4107,5550.114,28805.99
02/15/16,20:29:00,1700,1841.243,588.5965,5502.369,28575.67
02/15/16,20:30:00,1700,1840.58,594.2184,5561.235,28868.07
02/15/16,20:31:00,1700,1841.245,594.0004,5545.348,28806.31
02/15/16,20:32:00,1700,1841.496,590.0319,5530.659,28716.5
02/15/16,20:33:00,1700,1841.528,592.8434,5538.495,28771.72
02/15/16,20:34:00,1700,1840.813,580.7012,5429.682,28212.71
02/15/16,20:35:00,1700,1841.538,575.6581,5377.792,27933.43
02/15/16,20:36:00,1700,1840.948,582.2956,5438.664,28243.93
02/15/16,20:37:00,1700,1840.751,591.1587,5532.091,28732.1
02/15/16,20:38:00,1700,1840.944,591.5078,5523.933,28692.41
02/15/16,20:39:00,1700,1840.822,590.6534,5534.777,28726.19
02/15/16,20:40:00,1700,1840.97,588.1295,5510.585,28620
02/15/16,20:41:00,1700,1840.763,590.6932,5545.342,28799.61
02/15/16,20:42:00,1700,1842.001,593.1002,5584.536,28934.27
02/15/16,20:43:00,1700,1840.752,594.124,5556.827,28861.55
02/15/16,20:44:00,1700,1840.952,592.3386,5563.648,28895.88
02/15/16,20:45:00,1700,1841.502,586.7831,5493.438,28529.61
02/15/16,20:46:00,1700,1842.268,581.9414,5433.951,28209.48
02/15/16,20:47:00,1700,1840.563,587.3468,5506.33,28603.17
02/15/16,20:48:00,1700,1840.94,591.5032,5546.649,28812.15
02/15/16,20:49:00,1700,1840.921,590.806,5530.835,28739
02/15/16,20:50:00,1700,1840.761,589.9146,5523.059,28681.72
02/15/16,20:51:00,1700,1840.324,589.5765,5516.245,28637.05
02/15/16,20:52:00,1700,1841.833,584.3136,5454.842,28332.39
02/15/16,20:53:00,1700,1840.388,587.6565,5477.712,28457.53
02/15/16,20:54:00,1700,1840.942,599.4683,5609.917,29138.31
02/15/16,20:55:00,1700,1840.962,577.2012,5386.881,27973.96
02/15/16,20:56:00,1700,1842.027,593.1945,5563.698,28905.83
02/15/16,20:57:00,1700,1841.513,589.4835,5536.712,28748.1
02/15/16,20:58:00,1700,1841.797,593.7417,5552.246,28833.71
02/15/16,20:59:00,1700,1841.533,586.8815,5487.828,28489.02
02/15/16,21:00:00,1700,1842.776,588.1223,5512.875,28619.89
02/15/16,21:01:00,1700,1840.385,580.9993,5435.233,28237.73
02/15/16,21:02:00,1700,1840.946,586.876,5466.91,28402.36
02/15/16,21:03:00,1700,1841.814,590.2552,5530.712,28709.47
02/15/16,21:04:00,1700,1841.929,591.8401,5537.682,28771.89
02/15/16,21:05:00,1700,1840.978,596.1543,5590.467,29031.13
02/15/16,21:06:00,1700,1840.765,594.5404,5579.055,28968.78
02/15/16,21:07:00,1700,1841.525,580.1487,5411.265,28104.59
02/15/16,21:08:00,1700,1840.757,580.4946,5425.162,28177.18
02/15/16,21:09:00,1700,1841.231,580.8362,5425.375,28171.64
02/15/16,21:10:00,1700,1841.532,598.0358,5603.215,29114.02
02/15/16,21:11:00,1700,1840.966,592.2687,5555.813,28936.8
02/15/16,21:12:00,1700,1842.578,575.9552,5354.341,27787.01
02/15/16,21:13:00,1700,1841.826,577.795,5384.689,27972.89
02/15/16,21:14:00,1700,1841.223,587.7867,5517.542,28643.75
02/15/16,21:15:00,1700,1841.816,589.0571,5512.746,28708.85
02/15/16,21:16:00,1700,1841.568,589.5983,5530.781,28726.43
02/15/16,21:17:00,1700,1840.941,572.266,5356.365,27776.71
02/15/16,21:18:00,1700,1840.298,586.3236,5489.077,28519.36
02/15/16,21:19:00,1700,1841.804,587.731,5485.34,28513.88
02/15/16,21:20:00,1700,1840.762,596.016,5587.331,29020.17
02/15/16,21:21:00,1700,1840.543,595.4467,5576.406,28936.17
02/15/16,21:22:00,1700,1842.564,583.7463,5461.327,28357.41
02/15/16,21:23:00,1700,1841.539,582.0315,5407.606,28081.79
02/15/16,21:24:00,1700,1841.997,592.537,5546.629,28776.37
02/15/16,21:25:00,1700,1841.524,598.048,5604.804,29092.54
02/15/16,21:26:00,1700,1840.571,593.1931,5565.941,28900.15
02/15/16,21:27:00,1700,1841.515,588.0323,5519.516,28681.61
02/15/16,21:28:00,1700,1840.564,589.7797,5516.137,28659.92
02/15/16,21:29:00,1700,1842.006,587.645,5506.841,28581.7
02/15/16,21:30:00,1700,1841.243,580.8401,5440.832,28259.79
02/15/16,21:31:00,1700,1840.792,593.3106,5559.991,28878.41
02/15/16,21:32:00,1700,1840.95,591.7153,5532.863,28770.25
02/15/16,21:33:00,1700,1841.235,584.8566,5487.061,28502.04
02/15/16,21:34:00,1700,1841.991,586.7956,5494.602,28474.32
02/15/16,21:35:00,1700,1841.824,585.7695,5471.282,28409.03
02/15/16,21:36:00,1700,1840.749,589.5829,5534.285,28720.01
02/15/16,21:37:00,1700,1840.752,594.2226,5586.036,29020.07
02/15/16,21:38:00,1700,1841.252,588.671,5515.012,28626.71
02/15/16,21:39:00,1700,1840.771,583.2791,5461.419,28372.8
02/15/16,21:40:00,1700,1841.234,591.5045,5541.205,28811.26
02/15/16,21:41:00,1700,1840.761,593.0624,5556.83,28862.46
02/15/16,21:42:00,1700,1841.787,590.8134,5530.917,28660.77
02/15/16,21:43:00,1700,1840.313,590.5033,5514.087,28660.21
02/15/16,21:44:00,1700,1840.942,588.7908,5499.459,28568.2
02/15/16,21:45:00,1700,1840.944,599.066,5620.761,29186.77
02/15/16,21:46:00,1700,1840.734,587.2043,5493.378,28536.1
02/15/16,21:47:00,1700,1841.996,581.4724,5433.07,28222.3
02/15/16,21:48:00,1700,1840.912,575.245,5373.57,27917.54
02/15/16,21:49:00,1700,1841.233,585.3284,5467.757,28397.54
02/15/16,21:50:00,1700,1840.738,590.8087,5543.181,28788.27
02/15/16,21:51:00,1700,1841.968,590.1063,5522.26,28674.84
02/15/16,21:52:00,1700,1840.762,596.445,5587.362,29020.1
02/15/16,21:53:00,1700,1841.238,593.4443,5566.796,28850.7
02/15/16,21:54:00,1700,1841.988,595.4536,5578.404,28979.59
02/15/16,21:55:00,1700,1841.24,592.9696,5556.904,28861.54
02/15/16,21:56:00,1700,1840.781,593.8687,5580.761,28974.44
02/15/16,21:57:00,1700,1840.739,595.4557,5566.747,28922.81
02/15/16,21:58:00,1700,1841.176,589.7839,5516.204,28630.15
02/15/16,21:59:00,1700,1841.519,586.0194,5470.307,28408.61
02/15/16,22:00:00,1700,1841.236,584.0574,5482.255,28468.33
02/15/16,22:01:00,1700,1842.29,590.583,5518.279,28666.54
02/15/16,22:02:00,1700,1841.548,591.1702,5526.569,28688.18
02/15/16,22:03:00,1700,1840.744,594.8683,5581.384,28992.99
02/15/16,22:04:00,1700,1841.987,591.2457,5550.156,28812.5
02/15/16,22:05:00,1700,1840.951,589.0917,5511.868,28615.61
02/15/16,22:06:00,1700,1840.299,569.15,5321.604,27635.12
02/15/16,22:07:00,1700,1841.256,594.6776,5564.674,28889.66
02/15/16,22:08:00,1700,1841.526,592.7036,5553.475,28833.65
02/15/16,22:09:00,1700,1840.286,592.6249,5545.398,28812.52
02/15/16,22:10:00,1700,1841.803,588.918,5516.161,28637.13
02/15/16,22:11:00,1700,1841.531,593.7424,5563.754,28889.02
02/15/16,22:12:00,1700,1840.753,593.9989,5545.363,28816.19
02/15/16,22:13:00,1700,1840.213,588.4452,5501.598,28596.4
02/15/16,22:14:00,1700,1840.277,590.1228,5528.623,28726.61
02/15/16,22:15:00,1700,1840.768,596.918,5577.103,28964.47
02/15/16,22:16:00,1700,1841.347,593.6531,5566.712,28895.91
02/15/16,22:17:00,1700,1841.231,579.9301,5420.713,28149.52
02/15/16,22:18:00,1700,1840.778,580.3706,5415.985,28135.8
02/15/16,22:19:00,1700,1841.243,587.5632,5498.104,28540.78
02/15/16,22:20:00,1700,1840.589,595.1216,5570.278,28934.52
02/15/16,22:21:00,1700,1842.272,591.0776,5532.15,28698.66
02/15/16,22:22:00,1700,1840.967,594.6432,5556.93,28855.5
02/15/16,22:23:00,1700,1841.226,584.4408,5451.733,28324.32
02/15/16,22:24:00,1700,1840.962,587.7753,5508.938,28615.28
02/15/16,22:25:00,1700,1840.555,591.5891,5552.191,28846.53
02/15/16,22:26:00,1700,1841.815,596.4442,5622.021,29194.03
02/15/16,22:27:00,1700,1841.258,594.0049,5559.112,28868.29
02/15/16,22:28:00,1700,1842.024,599.2074,5600.488,29075.87
02/15/16,22:29:00,1700,1842.569,586.054,5505.007,28575.05
02/15/16,22:30:00,1700,1841.234,568.3878,5303.701,27540
02/15/16,22:31:00,1700,1840.018,582.8436,5467.729,28369.71
02/15/16,22:32:00,1700,1841.212,592.0502,5561.075,28867.58
02/15/16,22:33:00,1700,1840.741,593.1023,5551.309,28833.78
02/15/16,22:34:00,1700,1841.522,588.0284,5506.451,28592.05
02/15/16,22:35:00,1700,1841.517,577.3168,5370.101,27883.71
02/15/16,22:36:00,1700,1841.24,588.4495,5485.755,28481.76
02/15/16,22:37:00,1700,1840.955,593.5245,5594.231,29065.22
02/15/16,22:38:00,1700,1841.095,591.7039,5537.603,28779.48
02/15/16,22:39:00,1700,1841.516,585.1954,5477.2,28450.95
02/15/16,22:40:00,1700,1843.611,564.4655,5268.494,27336.25
02/15/16,22:41:00,1700,1840.989,592.1396,5544.022,28795.85
02/15/16,22:42:00,1700,1841.355,589.3474,5497.358,28540.91
02/15/16,22:43:00,1700,1842.037,599.2847,5591.828,28998.96
02/15/16,22:44:00,1700,1840.746,591.3694,5536.783,28760.92
02/15/16,22:45:00,1700,1842.003,583.2703,5449.506,28266.02
02/15/16,22:46:00,1700,1840.578,589.6935,5526.381,28692.99
02/15/16,22:47:00,1700,1840.952,596.232,5589.06,29030.66
02/15/16,22:48:00,1700,1840.962,584.2878,5465.71,28395.18
02/15/16,22:49:00,1700,1841.815,587.4811,5497.331,28540.63
02/15/16,22:50:00,1700,1841.165,586.0142,5496.062,28530.07
02/15/16,22:51:00,1700,1840.953,591.0665,5525.14,28687.86
02/15/16,22:52:00,1700,1841.5,589.6921,5517.37,28653.68
02/15/16,22:53:00,1700,1840.78,579.9374,5422.164,28164.21
02/15/16,22:54:00,1700,1841.228,589.6925,5526.431,28702.98
02/15/16,22:55:00,1700,1841.534,594.7699,5572.583,28927.57
02/15/16,22:56:00,1700,1841.239,587.5522,5502.506,28581.27
02/15/16,22:57:00,1700,1841.818,589.6964,5511.905,28620.02
02/15/16,22:58:00,1700,1840.605,586.0588,5489.295,28543.88
02/15/16,22:59:00,1700,1840.764,592.7029,5553.443,28839.85
02/15/16,23:00:00,1700,1841.244,594.1301,5556.89,28760.67
02/15/16,23:01:00,1700,1841.239,595.5901,5584.099,28998.82
02/15/16,23:02:00,1700,1840.565,592.9642,5550.039,28870.33
02/15/16,23:03:00,1700,1841.776,589.0507,5525.546,28719.66
02/15/16,23:04:00,1700,1841.528,581.4791,5435.232,28172.08
02/15/16,23:05:00,1700,1840.581,592.9608,5561.316,28889.46
02/15/16,23:06:00,1700,1841.521,597.7028,5573.655,28934.78
02/15/16,23:07:00,1700,1841.517,595.6694,5574.449,28940.42
02/15/16,23:08:00,1700,1841.793,597.348,5600.707,29071.05
02/15/16,23:09:00,1700,1841.518,595.1184,5595.979,29048.09
02/15/16,23:10:00,1700,1840.315,595.2115,5593.284,29086.19
02/15/16,23:11:00,1700,1841.531,594.4329,5577.098,28951.83
02/15/16,23:12:00,1700,1840.941,595.1116,5587.089,29037.28
02/15/16,23:13:00,1700,1841.807,584.5898,5451.011,28299.89
02/15/16,23:14:00,1700,1841.228,575.3073,5386.015,27978
02/15/16,23:15:00,1700,1840.947,587.9694,5510.685,28626.31
02/15/16,23:16:00,1700,1840.576,597.2256,5583.889,29000.97
02/15/16,23:17:00,1700,1840.757,594.6494,5568.094,28913.26
02/15/16,23:18:00,1700,1840.324,586.843,5502.578,28591.81
02/15/16,23:19:00,1700,1842.017,584.3091,5469.016,28389.8
02/15/16,23:20:00,1700,1840.596,592.1954,5560.017,28889.59
02/15/16,23:21:00,1700,1841.811,593.5295,5551.368,28855.4
02/15/16,23:22:00,1700,1841.826,591.2557,5546.727,28799.77
02/15/16,23:23:00,1700,1841.535,589.7008,5512.876,28637.09
02/15/16,23:24:00,1700,1840.581,572.0186,5351.773,27804.26
02/15/16,23:25:00,1700,1840.755,587.778,5505.546,28616.19
02/15/16,23:26:00,1700,1840.769,592.2848,5536.702,28758.46
02/15/16,23:27:00,1700,1840.576,591.1643,5523.952,28709.15
02/15/16,23:28:00,1700,1841.408,588.647,5514.887,28643.07
02/15/16,23:29:00,1700,1842.006,588.4721,5492.236,28533.15
02/15/16,23:30:00,1700,1841.849,591.452,5532.147,28726.93
02/15/16,23:31:00,1700,1841.244,597.6965,5607.517,29138.68
02/15/16,23:32:00,1700,1840.781,594.7794,5559.125,28872.48
02/15/16,23:33:00,1700,1841.543,581.0109,5428.396,28186.61
02/15/16,23:34:00,1700,1841.62,584.3153,5457.644,28357.83
02/15/16,23:35:00,1700,1841.257,594.209,5565.688,28916.58
02/15/16,23:36:00,1700,1840.567,592.7128,5546.592,28816.78
02/15/16,23:37:00,1700,1841.545,597.3573,5607.645,29114.56
02/15/16,23:38:00,1700,1841.774,592.0776,5532.837,28740.77
02/15/16,23:39:00,1700,1840.961,593.872,5571.584,28940.91
02/15/16,23:40:00,1700,1840.783,588.5813,5502.368,28574.95
02/15/16,23:41:00,1700,1840.011,597.4805,5606.254,29114.35
02/15/16,23:42:00,1700,1842.005,593.3151,5543.277,28778.2
02/15/16,23:43:00,1700,1842.281,583.011,5431.745,28192.76
02/15/16,23:44:00,1700,1841.242,581.9518,5435.211,28222.46
02/15/16,23:45:00,1700,1841.223,582.1606,5436.576,28231.66
02/15/16,23:46:00,1700,1841.803,590.3865,5537.666,28747.93
02/15/16,23:47:00,1700,1841.547,590.1389,5528.682,28703.55
02/15/16,23:48:00,1700,1842.59,581.4041,5424.984,28125.08
02/15/16,23:49:00,1700,1840.584,594.8774,5561.164,28889.44
02/15/16,23:50:00,1700,1839.537,595.124,5573.282,28963.92
02/15/16,23:51:00,1700,1841.529,595.1255,5563.693,28878.77
02/15/16,23:52:00,1700,1840.76,593.4463,5563.898,28900.13
02/15/16,23:53:00,1700,1841.261,590.4013,5517.503,28669.23
02/15/16,23:54:00,1700,1840.009,593.7438,5563.814,28885.22
02/15/16,23:55:00,1700,1842.014,591.6116,5545.393,28782.54
02/15/16,23:56:00,1700,1841.243,589.0614,5496.089,28541.34
02/15/16,23:57:00,1700,1841.248,590.5206,5523.15,28692.84
02/15/16,23:58:00,1700,1841.816,593.3139,5540.993,28772.58
02/15/16,23:59:00,1700,1840.962,594.9919,5570.225,28934.39
02/16/16,00:00:00,,,,,
